Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 7 [46080/49000 (94%)]	Train Loss: 1.273715	Val Loss: 1.318206	Val Acc: 54.8
Train Epoch: 7 [48640/49000 (99%)]	Train Loss: 1.184541	Val Loss: 1.288752	Val Acc: 56.7
Train Epoch: 8 [0/49000 (0%)]	Train Loss: 1.263520	Val Loss: 1.287887	Val Acc: 56.8
Train Epoch: 8 [2560/49000 (5%)]	Train Loss: 1.223218	Val Loss: 1.305187	Val Acc: 56.3
Train Epoch: 8 [5120/49000 (10%)]	Train Loss: 1.163802	Val Loss: 1.284187	Val Acc: 56.6
Train Epoch: 8 [7680/49000 (16%)]	Train Loss: 1.304992	Val Loss: 1.286497	Val Acc: 56.1
Train Epoch: 8 [10240/49000 (21%)]	Train Loss: 1.346715	Val Loss: 1.271355	Val Acc: 57.4
Train Epoch: 8 [12800/49000 (26%)]	Train Loss: 1.258085	Val Loss: 1.300636	Val Acc: 56.4
Train Epoch: 8 [15360/49000 (31%)]	Train Loss: 1.272249	Val Loss: 1.274482	Val Acc: 57.6
Train Epoch: 8 [17920/49000 (36%)]	Train Loss: 1.194730	Val Loss: 1.290205	Val Acc: 55.6
Train Epoch: 8 [20480/49000 (42%)]	Train Loss: 1.318211	Val Loss: 1.293670	Val Acc: 56.0
Train Epoch: 8 [23040/49000 (47%)]	Train Loss: 1.157519	Val Loss: 1.299669	Val Acc: 57.3
Train Epoch: 8 [25600/49000 (52%)]	Train Loss: 1.221903	Val Loss: 1.273577	Val Acc: 57.5
Train Epoch: 8 [28160/49000 (57%)]	Train Loss: 1.172588	Val Loss: 1.272233	Val Acc: 56.7
Train Epoch: 8 [30720/49000 (62%)]	Train Loss: 1.247358	Val Loss: 1.296602	Val Acc: 56.1
Train Epoch: 8 [33280/49000 (68%)]	Train Loss: 1.212056	Val Loss: 1.296879	Val Acc: 56.1
Train Epoch: 8 [35840/49000 (73%)]	Train Loss: 1.193970	Val Loss: 1.300486	Val Acc: 54.7
Train Epoch: 8 [38400/49000 (78%)]	Train Loss: 1.230417	Val Loss: 1.271038	Val Acc: 57.5
Train Epoch: 8 [40960/49000 (83%)]	Train Loss: 1.381909	Val Loss: 1.265704	Val Acc: 57.0
Train Epoch: 8 [43520/49000 (89%)]	Train Loss: 1.281475	Val Loss: 1.312099	Val Acc: 56.2
Train Epoch: 8 [46080/49000 (94%)]	Train Loss: 1.144959	Val Loss: 1.269973	Val Acc: 56.5
Train Epoch: 8 [48640/49000 (99%)]	Train Loss: 1.247029	Val Loss: 1.271232	Val Acc: 57.5
Train Epoch: 9 [0/49000 (0%)]	Train Loss: 1.207481	Val Loss: 1.295156	Val Acc: 56.5
Train Epoch: 9 [2560/49000 (5%)]	Train Loss: 1.061538	Val Loss: 1.274779	Val Acc: 56.0
Train Epoch: 9 [5120/49000 (10%)]	Train Loss: 1.248760	Val Loss: 1.277599	Val Acc: 55.9
Train Epoch: 9 [7680/49000 (16%)]	Train Loss: 1.150450	Val Loss: 1.264057	Val Acc: 57.0
Train Epoch: 9 [10240/49000 (21%)]	Train Loss: 1.174022	Val Loss: 1.276021	Val Acc: 56.0
Train Epoch: 9 [12800/49000 (26%)]	Train Loss: 1.300902	Val Loss: 1.265967	Val Acc: 56.8
Train Epoch: 9 [15360/49000 (31%)]	Train Loss: 1.171095	Val Loss: 1.280596	Val Acc: 55.9
Train Epoch: 9 [17920/49000 (36%)]	Train Loss: 1.175914	Val Loss: 1.261087	Val Acc: 57.1
Train Epoch: 9 [20480/49000 (42%)]	Train Loss: 1.283186	Val Loss: 1.253381	Val Acc: 58.8
Train Epoch: 9 [23040/49000 (47%)]	Train Loss: 1.224254	Val Loss: 1.281565	Val Acc: 56.3
Train Epoch: 9 [25600/49000 (52%)]	Train Loss: 1.272268	Val Loss: 1.256004	Val Acc: 57.9
Train Epoch: 9 [28160/49000 (57%)]	Train Loss: 1.161736	Val Loss: 1.251841	Val Acc: 57.9
Train Epoch: 9 [30720/49000 (62%)]	Train Loss: 1.190912	Val Loss: 1.247899	Val Acc: 57.1
Train Epoch: 9 [33280/49000 (68%)]	Train Loss: 1.324619	Val Loss: 1.297767	Val Acc: 54.1
Train Epoch: 9 [35840/49000 (73%)]	Train Loss: 1.311056	Val Loss: 1.269349	Val Acc: 57.2
Train Epoch: 9 [38400/49000 (78%)]	Train Loss: 1.216581	Val Loss: 1.277023	Val Acc: 56.6
Train Epoch: 9 [40960/49000 (83%)]	Train Loss: 1.193394	Val Loss: 1.273392	Val Acc: 57.2
Train Epoch: 9 [43520/49000 (89%)]	Train Loss: 1.201964	Val Loss: 1.254439	Val Acc: 56.7
Train Epoch: 9 [46080/49000 (94%)]	Train Loss: 1.163327	Val Loss: 1.262642	Val Acc: 57.1
Train Epoch: 9 [48640/49000 (99%)]	Train Loss: 1.298302	Val Loss: 1.230937	Val Acc: 58.8
Train Epoch: 10 [0/49000 (0%)]	Train Loss: 1.277736	Val Loss: 1.235014	Val Acc: 58.3
Train Epoch: 10 [2560/49000 (5%)]	Train Loss: 1.110798	Val Loss: 1.243335	Val Acc: 57.7
Train Epoch: 10 [5120/49000 (10%)]	Train Loss: 1.137962	Val Loss: 1.241074	Val Acc: 57.2
Train Epoch: 10 [7680/49000 (16%)]	Train Loss: 1.103515	Val Loss: 1.248022	Val Acc: 57.8
Train Epoch: 10 [10240/49000 (21%)]	Train Loss: 1.190458	Val Loss: 1.242807	Val Acc: 58.6
Train Epoch: 10 [12800/49000 (26%)]	Train Loss: 1.214328	Val Loss: 1.247356	Val Acc: 57.6
Train Epoch: 10 [15360/49000 (31%)]	Train Loss: 1.255443	Val Loss: 1.283269	Val Acc: 56.3
Train Epoch: 10 [17920/49000 (36%)]	Train Loss: 1.141059	Val Loss: 1.250792	Val Acc: 58.0
Train Epoch: 10 [20480/49000 (42%)]	Train Loss: 1.141898	Val Loss: 1.265383	Val Acc: 56.6
Train Epoch: 10 [23040/49000 (47%)]	Train Loss: 1.076567	Val Loss: 1.264351	Val Acc: 57.9
Train Epoch: 10 [25600/49000 (52%)]	Train Loss: 1.172530	Val Loss: 1.225445	Val Acc: 58.7
Train Epoch: 10 [28160/49000 (57%)]	Train Loss: 1.308490	Val Loss: 1.244559	Val Acc: 57.9
Train Epoch: 10 [30720/49000 (62%)]	Train Loss: 1.275336	Val Loss: 1.248904	Val Acc: 57.4
Train Epoch: 10 [33280/49000 (68%)]	Train Loss: 1.035132	Val Loss: 1.249185	Val Acc: 58.5
Train Epoch: 10 [35840/49000 (73%)]	Train Loss: 1.186119	Val Loss: 1.230518	Val Acc: 57.8
Train Epoch: 10 [38400/49000 (78%)]	Train Loss: 1.250041	Val Loss: 1.215091	Val Acc: 59.4
Train Epoch: 10 [40960/49000 (83%)]	Train Loss: 1.119393	Val Loss: 1.240073	Val Acc: 58.0
Train Epoch: 10 [43520/49000 (89%)]	Train Loss: 1.130832	Val Loss: 1.221144	Val Acc: 58.3
Train Epoch: 10 [46080/49000 (94%)]	Train Loss: 1.193444	Val Loss: 1.250516	Val Acc: 57.6
Train Epoch: 10 [48640/49000 (99%)]	Train Loss: 1.203533	Val Loss: 1.230939	Val Acc: 57.8
Train Epoch: 11 [0/49000 (0%)]	Train Loss: 1.151069	Val Loss: 1.318561	Val Acc: 56.3
Train Epoch: 11 [2560/49000 (5%)]	Train Loss: 1.166284	Val Loss: 1.259742	Val Acc: 56.9
Train Epoch: 11 [5120/49000 (10%)]	Train Loss: 1.060747	Val Loss: 1.271356	Val Acc: 57.7
Train Epoch: 11 [7680/49000 (16%)]	Train Loss: 1.188431	Val Loss: 1.241713	Val Acc: 58.3
Train Epoch: 11 [10240/49000 (21%)]	Train Loss: 1.411903	Val Loss: 1.246551	Val Acc: 57.1
Train Epoch: 11 [12800/49000 (26%)]	Train Loss: 1.124889	Val Loss: 1.224523	Val Acc: 59.8
Train Epoch: 11 [15360/49000 (31%)]	Train Loss: 1.177997	Val Loss: 1.241689	Val Acc: 57.0
Train Epoch: 11 [17920/49000 (36%)]	Train Loss: 1.129156	Val Loss: 1.227090	Val Acc: 58.3
Train Epoch: 11 [20480/49000 (42%)]	Train Loss: 1.138776	Val Loss: 1.219404	Val Acc: 59.5
Train Epoch: 11 [23040/49000 (47%)]	Train Loss: 1.106934	Val Loss: 1.233972	Val Acc: 57.7
Train Epoch: 11 [25600/49000 (52%)]	Train Loss: 1.212632	Val Loss: 1.212807	Val Acc: 59.0
Train Epoch: 11 [28160/49000 (57%)]	Train Loss: 1.152710	Val Loss: 1.227143	Val Acc: 59.0
Train Epoch: 11 [30720/49000 (62%)]	Train Loss: 1.075345	Val Loss: 1.226459	Val Acc: 58.1
Train Epoch: 11 [33280/49000 (68%)]	Train Loss: 1.198392	Val Loss: 1.218976	Val Acc: 58.0
Train Epoch: 11 [35840/49000 (73%)]	Train Loss: 1.223588	Val Loss: 1.241648	Val Acc: 57.9
Train Epoch: 11 [38400/49000 (78%)]	Train Loss: 1.071287	Val Loss: 1.235551	Val Acc: 58.4
Train Epoch: 11 [40960/49000 (83%)]	Train Loss: 1.006877	Val Loss: 1.243692	Val Acc: 58.0
Train Epoch: 11 [43520/49000 (89%)]	Train Loss: 1.225003	Val Loss: 1.242001	Val Acc: 58.5
Train Epoch: 11 [46080/49000 (94%)]	Train Loss: 1.107969	Val Loss: 1.223485	Val Acc: 59.2
Train Epoch: 11 [48640/49000 (99%)]	Train Loss: 1.067575	Val Loss: 1.219311	Val Acc: 58.2
Train Epoch: 12 [0/49000 (0%)]	Train Loss: 1.147220	Val Loss: 1.224816	Val Acc: 58.7
Train Epoch: 12 [2560/49000 (5%)]	Train Loss: 1.159929	Val Loss: 1.221471	Val Acc: 58.3
Train Epoch: 12 [5120/49000 (10%)]	Train Loss: 1.087511	Val Loss: 1.211951	Val Acc: 58.3
Train Epoch: 12 [7680/49000 (16%)]	Train Loss: 1.138853	Val Loss: 1.215647	Val Acc: 59.7
Train Epoch: 12 [10240/49000 (21%)]	Train Loss: 1.058315	Val Loss: 1.232964	Val Acc: 57.6
Train Epoch: 12 [12800/49000 (26%)]	Train Loss: 1.207140	Val Loss: 1.255234	Val Acc: 57.2
Train Epoch: 12 [15360/49000 (31%)]	Train Loss: 1.250526	Val Loss: 1.210344	Val Acc: 60.0
Train Epoch: 12 [17920/49000 (36%)]	Train Loss: 1.233397	Val Loss: 1.234801	Val Acc: 58.5
Train Epoch: 12 [20480/49000 (42%)]	Train Loss: 1.307493	Val Loss: 1.200127	Val Acc: 59.6
Train Epoch: 12 [23040/49000 (47%)]	Train Loss: 1.148247	Val Loss: 1.216039	Val Acc: 58.8
Train Epoch: 12 [25600/49000 (52%)]	Train Loss: 1.029804	Val Loss: 1.192476	Val Acc: 60.2
Train Epoch: 12 [28160/49000 (57%)]	Train Loss: 1.061974	Val Loss: 1.197817	Val Acc: 59.7
Train Epoch: 12 [30720/49000 (62%)]	Train Loss: 1.035721	Val Loss: 1.201663	Val Acc: 58.9
Train Epoch: 12 [33280/49000 (68%)]	Train Loss: 1.057771	Val Loss: 1.224822	Val Acc: 58.8
Train Epoch: 12 [35840/49000 (73%)]	Train Loss: 1.125381	Val Loss: 1.246150	Val Acc: 57.5
Train Epoch: 12 [38400/49000 (78%)]	Train Loss: 1.113250	Val Loss: 1.207133	Val Acc: 58.9
Train Epoch: 12 [40960/49000 (83%)]	Train Loss: 0.978289	Val Loss: 1.203553	Val Acc: 59.4
Train Epoch: 12 [43520/49000 (89%)]	Train Loss: 1.233608	Val Loss: 1.216962	Val Acc: 57.4
Train Epoch: 12 [46080/49000 (94%)]	Train Loss: 1.288215	Val Loss: 1.209100	Val Acc: 58.0
